"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","W_date","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high"
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-15,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,1,0,0,0,NA,0,NA,NA,715,12,92.59,92.59,96.43,96.43,78.89,78.89,75.64,75.64,100,100,20,0,27,0.428571428571429,-13,0,-1.71428571428572,0,875899,"CY","CYP","Europe","Cyprus","2020-04-15",715,20,27,12,0,0.429,816.304,22.834,30.825,13.7,0,0.489,0.83,12,13.7,40,45.667,NA,NA,NA,NA,2312,22820,26.053,2.64,1222,1.395,0.022,45.3,"tests performed",NA,NA,NA,NA,NA,92.59,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","CY",875899,20,0,715,12,1522.80269483158,1297.10338097338,1787.7742679586,0,0,1331.78012227417,0.00173855969105065,0.00148088236311878,0.00204107353468677,0,0,0.00152047224882568,"2020/04/15","CY",875899,20,0,715,14,1231.88405797101,0,217.391304347826,362.31884057971,0.000816304162922894,1.59835780152735e-05,0.00140642249616795,0,0.00024819220520611,0.000413653675343516,"2020-W16","2020-04-15","CY","Cyprus",40,12,1.37002097273772,0.456673657579241,"2020-04-15",0.00887198986058302,0,0,0,0.00706132724031953,0.00629584043474131,0.00782681404589774,2.22044604925031e-16,-1.6629957509635e-14,1.70740467194851e-14,6.56662551113998e+34,-3.9984501761451e+36,4.1297826863679e+36,1.7798136646114e+42,-1.04358201857625e+44,1.07917829186848e+44
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-16,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,735,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,20,0,24.4285714285714,0.285714285714286,0,0,-2.57142857142857,-0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-04-16",735,20,24.429,12,0,0.286,839.138,22.834,27.89,13.7,0,0.326,0.8,12,13.7,36,41.101,NA,NA,NA,NA,2905,25725,29.37,3.317,1464,1.671,0.017,59.9,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","CY",875899,20,0,735,12,1475.57631124883,1256.52800397415,1732.81092298163,0,0,1278.01969500719,0.00168464207773823,0.00143455809856405,0.0019783227552282,0,0,0.0014590948214431,"2020/04/16","CY",875899,20,0,735,14,1231.88405797101,0,217.391304347826,362.31884057971,0.000839137845801856,1.59835780152735e-05,0.00140642249616795,0,0.00024819220520611,0.000413653675343516,"2020-W16","2020-04-16","CY","Cyprus",36,12,1.37002097273772,0.456673657579241,"2020-04-16",0.00887198986058302,0,0,0,0.00706135416652816,0.00629587597525707,0.00782683235779925,2.22044604925031e-16,-1.65074224600932e-14,1.69515116699432e-14,4.28556110556878e+34,-2.59618765035289e+36,2.68189887246427e+36,1.0696228941471e+42,-6.23964567438902e+43,6.45357025321844e+43
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-17,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,750,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,15,0,22.1428571428571,0.285714285714286,-5,0,-2.28571428571428,0,875899,"CY","CYP","Europe","Cyprus","2020-04-17",750,15,22.143,12,0,0.286,856.263,17.125,25.28,13.7,0,0.326,0.77,13,14.842,40,45.667,NA,NA,NA,NA,3241,28966,33.07,3.7,1810,2.066,0.012,81.7,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","CY",875899,15,0,750,12,1424.34236032535,1212.60004871327,1673.05878106303,0,0,922.900557210658,0.00162614908833707,0.00138440624856664,0.0019101046822328,0,0,0.00105366093260828,"2020/04/17","CY",875899,15,0,750,14,1231.88405797101,0,217.391304347826,289.855072463768,0.000856263107961078,1.59835780152735e-05,0.00140642249616795,0,0.00024819220520611,0.000330922940274813,"2020-W16","2020-04-17","CY","Cyprus",40,13,1.37002097273772,0.456673657579241,"2020-04-17",0.0113636363636364,0,0,0,0.00706138110160707,0.00629591134972899,0.00782685085348515,2.22044604925031e-16,-1.63850298318336e-14,1.68291190416836e-14,2.79687549692107e+34,-1.68565639892935e+36,1.74159390886777e+36,6.42816244437247e+41,-3.73062704404434e+43,3.85919029293179e+43
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-18,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,761,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,11,0,20.7142857142857,0.285714285714286,-4,0,-1.42857142857143,0,875899,"CY","CYP","Europe","Cyprus","2020-04-18",761,11,20.714,12,0,0.286,868.822,12.559,23.649,13.7,0,0.326,0.74,13,14.842,36,41.101,NA,NA,NA,NA,3209,32175,36.734,3.664,2152,2.457,0.01,103.9,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","CY",875899,11,0,761,12,1372.23734526427,1167.99204049076,1612.19877058985,0,0,707.687240893821,0.00156666161882165,0.00133347799288589,0.00184062177327506,0,0,0.000807955301802857,"2020/04/18","CY",875899,11,0,761,14,1231.88405797101,0,217.391304347826,217.391304347826,0.000868821633544507,1.59835780152735e-05,0.00140642249616795,0,0.00024819220520611,0.00024819220520611,"2020-W16","2020-04-18","CY","Cyprus",36,13,1.37002097273772,0.456673657579241,"2020-04-18",0.0102272727272727,0,0,0,0.00706140804646177,0.00629594656152646,0.00782686953139708,2.22044604925031e-16,-1.62627827971035e-14,1.67068720069536e-14,1.82531816781533e+34,-1.09443630753943e+36,1.13094267089573e+36,3.86316267512125e+41,-2.23044842948581e+43,2.30771168298823e+43
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-19,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,767,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,6,0,19.1428571428571,0.142857142857143,-5,0,-1.57142857142857,-0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-04-19",767,6,19.143,12,0,0.143,875.672,6.85,21.855,13.7,0,0.163,0.72,12,13.7,36,41.101,4,4.567,12,13.7,1803,33978,38.792,2.058,2295,2.62,0.008,119.9,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","CY",875899,6,0,767,12,1318.35401718889,1121.91235916439,1549.19169972652,0,0,350.371935619503,0.00150514387753484,0.0012808695513574,0.00176868759951378,0,0,0.000400014083381192,"2020/04/19","CY",875899,6,0,767,14,1231.88405797101,0,217.391304347826,217.391304347826,0.000875671738408195,1.59835780152735e-05,0.00140642249616795,0,0.00024819220520611,0.00024819220520611,"2020-W16","2020-04-19","CY","Cyprus",36,12,1.37002097273772,0.456673657579241,"2020-04-19",0.0102272727272727,0,0,0,0.00706143500223847,0.00629598161376536,0.00782688839071159,2.22044604925031e-16,-1.61406846191201e-14,1.65847738289701e-14,1.19125303125733e+34,-7.10559214698441e+35,7.34384275323587e+35,2.32166283655672e+41,-1.33349338211813e+43,1.37992663884927e+43
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-20,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,772,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,5,0,15.7142857142857,0,-1,0,-3.42857142857143,-0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-04-20",772,5,15.714,12,0,0,881.38,5.708,17.941,13.7,0,0,0.7,13,14.842,33,37.676,NA,NA,NA,NA,1669,35647,40.698,1.905,2406,2.747,0.007,153.1,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,"2020/04/20","CY",875899,134,1,767,12,767,12,767,767,0.000875671738408195,0.000152985675289046,0.000875671738408195,0.000875671738408195,"2020/04/20","CY",875899,5,0,772,12,1270.07338986276,1080.64378767651,1492.70872977097,0,0,166.160982275714,0.00145002265085674,0.00123375387764629,0.00170420188831243,0,0,0.000189703358807024,"2020/04/20","CY",875899,5,0,772,14,1231.88405797101,0,217.391304347826,217.391304347826,0.000881380159127936,1.59835780152735e-05,0.00140642249616795,0,0.00024819220520611,0.00024819220520611,"2020-W17","2020-04-20","CY","Cyprus",33,13,0.799178900763673,0.228336828789621,"2020-04-20",0.01,0,0,0,0.00706146197008832,0.00629601650952049,0.00782690743065614,2.22044604925031e-16,-1.60187386551978e-14,1.64628278650479e-14,7.77444617328454e+33,-4.61315750560026e+35,4.76864642906595e+35,1.39526051060732e+41,-7.97219195982237e+42,8.25124406194383e+42
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-21,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,784,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,12,0,12.7142857142857,0,7,0,-3,0,875899,"CY","CYP","Europe","Cyprus","2020-04-21",784,12,12.714,12,0,0,895.08,13.7,14.516,13.7,0,0,0.69,12,13.7,36,41.101,NA,NA,NA,NA,1325,36972,42.21,1.513,2352,2.685,0.005,185,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","CY",875899,12,0,784,12,1239.699821323,1054.65118325555,1457.21701296937,0,0,0,0.00141534562925976,0.00120407853331897,0.00166368155799855,0,0,0,"2020/04/21","CY",875899,12,0,784,14,1231.88405797101,0,144.927536231884,217.391304347826,0.000895080368855313,1.59835780152735e-05,0.00140642249616795,0,0.000165461470137406,0.00024819220520611,"2020-W17","2020-04-21","CY","Cyprus",36,12,0.799178900763673,0.228336828789621,"2020-04-21",0.01,0,0,0,0.00706148895116246,0.00629605125190796,0.00782692665041697,2.22044604925031e-16,-1.58969483599991e-14,1.63410375698491e-14,5.07381821622765e+33,-2.99491423135103e+35,3.09639059567558e+35,8.38516197014852e+40,-4.76598543110295e+42,4.93368867050592e+42
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-22,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,790,13,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,6,1,10.7142857142857,0.142857142857143,-6,1,-2,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-04-22",790,6,10.714,13,1,0.143,901.93,6.85,12.232,14.842,1.142,0.163,0.68,11,12.559,34,38.817,NA,NA,NA,NA,1441,38413,43.856,1.645,2228,2.544,0.005,208,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","CY",875899,6,1,790,13,1305.65693790397,1124.66609486266,1515.77436830703,0,0,0,0.0014906478234408,0.00128401344774073,0.00173053556209908,0,0,0,"2020/04/22","CY",875899,6,1,790,15,1231.88405797101,0,144.927536231884,217.391304347826,0.000901930473719002,1.71252621592216e-05,0.00140642249616795,0,0.000165461470137406,0.00024819220520611,"2020-W17","2020-04-22","CY","Cyprus",34,11,0.799178900763673,0.228336828789621,"2020-04-22",0.0121278941565601,0,0,0,0.0070615159466121,0.00629608584414785,0.00782694604907635,2.22044604925031e-16,-1.57753172889117e-14,1.62194064987617e-14,3.31131385021165e+33,-1.94427848488807e+35,2.01050476189231e+35,5.03926978016561e+40,-2.84915205808044e+42,2.94993745368375e+42
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-23,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,795,13,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,5,0,8.57142857142857,0.142857142857143,-1,-1,-2.14285714285714,0,875899,"CY","CYP","Europe","Cyprus","2020-04-23",795,5,8.571,13,0,0.143,907.639,5.708,9.786,14.842,0,0.163,0.67,10,11.417,31,35.392,NA,NA,NA,NA,2322,40735,46.507,2.651,2144,2.448,0.004,250.1,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","CY",875899,5,0,795,13,1271.7873451498,1095.37001476818,1476.61797335715,0,0,0,0.00145197944643139,0.00125056657761703,0.00168583132685064,0,0,0,"2020/04/23","CY",875899,5,0,795,15,1231.88405797101,0,72.463768115942,217.391304347826,0.000907638894438742,1.71252621592216e-05,0.00140642249616795,0,8.27307350687031e-05,0.00024819220520611,"2020-W17","2020-04-23","CY","Cyprus",31,10,0.799178900763673,0.228336828789621,"2020-04-23",0.00976138828633406,0,0,0,0.00706154295758844,0.00629612028960998,0.00782696562556689,2.22044604925031e-16,-1.56538491015597e-14,1.60979383114098e-14,2.16105484022571e+33,-1.26217739453507e+35,1.30539849133958e+35,3.02847339236803e+40,-1.70320283812991e+42,1.76377230597728e+42
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-24,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,804,14,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,9,1,7.71428571428571,0.285714285714286,4,1,-0.857142857142857,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-04-24",804,9,7.714,14,1,0.286,917.914,10.275,8.807,15.984,1.142,0.326,0.67,9,10.275,32,36.534,NA,NA,NA,NA,2698,43433,49.587,3.08,2067,2.36,0.004,268,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","CY",875899,9,1,804,14,1344.69243327208,1170.58639354951,1544.69396711189,0,0,0,0.00153521402955373,0.00133643992463687,0.00176355260950394,0,0,0,"2020/04/24","CY",875899,9,1,804,16,1231.88405797101,0,72.463768115942,217.391304347826,0.000917914051734275,1.82669463031697e-05,0.00140642249616795,0,8.27307350687031e-05,0.00024819220520611,"2020-W17","2020-04-24","CY","Cyprus",32,9,0.799178900763673,0.228336828789621,"2020-04-24",0.00965665236051502,0,0,0,0.00706156998524268,0.00629615459184262,0.00782698537864274,2.22044604925031e-16,-1.55325475654532e-14,1.59766367753033e-14,1.41036405297683e+33,-8.19351101831132e+34,8.47558382890668e+34,1.8200357369992e+40,-1.01813370045221e+42,1.05453441519219e+42
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-25,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,810,14,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,6,0,7,0.285714285714286,-3,-1,-0.714285714285714,0,875899,"CY","CYP","Europe","Cyprus","2020-04-25",810,6,7,14,0,0.286,924.764,6.85,7.992,15.984,0,0.326,0.68,9,10.275,33,37.676,NA,NA,NA,NA,2467,45900,52.403,2.817,1961,2.239,0.004,280.1,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","CY",875899,6,0,810,14,1318.64701309667,1147.8180528448,1514.90032835709,0,0,0,0.001505478386317,0.00131044567107029,0.00172953768454706,0,0,0,"2020/04/25","CY",875899,6,0,810,16,1231.88405797101,0,72.463768115942,217.391304347826,0.000924764156597964,1.82669463031697e-05,0.00140642249616795,0,8.27307350687031e-05,0.00024819220520611,"2020-W17","2020-04-25","CY","Cyprus",33,9,0.799178900763673,0.228336828789621,"2020-04-25",0.0132113821138211,0,0,0,0.00706159703072607,0.00629618875458427,0.00782700530686787,2.22044604925031e-16,-1.54114165597821e-14,1.58555057696321e-14,9.20442519506607e+32,-5.31872176150511e+34,5.50281026540643e+34,1.09379534002245e+40,-6.08598416983653e+41,6.30474323784101e+41
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-26,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,817,14,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,7,0,7.14285714285714,0.285714285714286,1,0,0.142857142857143,0,875899,"CY","CYP","Europe","Cyprus","2020-04-26",817,7,7.143,14,0,0.286,932.756,7.992,8.155,15.984,0,0.326,0.68,9,10.275,30,34.251,2,2.283,7,7.992,2415,48315,55.16,2.757,2048,2.338,0.003,286.7,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","CY",875899,7,0,817,14,1297.51377319135,1129.33362945579,1490.73927111559,0,0,0,0.00148135090140684,0.00128934229797704,0.00170195338859342,0,0,0,"2020/04/26","CY",875899,7,0,817,16,1231.88405797101,0,0,217.391304347826,0.000932755945605601,1.82669463031697e-05,0.00140642249616795,0,0,0.00024819220520611,"2020-W17","2020-04-26","CY","Cyprus",30,9,0.799178900763673,0.228336828789621,"2020-04-26",0.0132113821138211,0,0,0,0.00706162409518987,0.00629622278175842,0.00782702540862132,2.22044604925031e-16,-1.52904600793606e-14,1.57345492892107e-14,6.00706200592256e+32,-3.45248621058689e+34,3.57262745070534e+34,6.57343271636729e+39,-3.63784553170069e+41,3.76931418602804e+41
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-27,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,822,15,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,5,1,7.14285714285714,0.428571428571429,-2,1,0,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-04-27",822,5,7.143,15,1,0.429,938.464,5.708,8.155,17.125,1.142,0.489,0.68,7,7.992,29,33.109,NA,NA,NA,NA,1796,50111,57.211,2.05,2066,2.359,0.003,289.2,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,"2020/04/27","CY",875899,50,2,817,14,817,14,817,817,0.000932755945605601,5.70842071974052e-05,0.000932755945605601,0.000932755945605601,"2020/04/27","CY",875899,5,1,822,15,1367.17937667646,1201.04324518047,1556.29654095309,0,0,0,0.00156088701628437,0.00137121202921852,0.00177679908408743,0,0,0,"2020/04/27","CY",875899,5,1,822,17,1304.34782608696,72.463768115942,72.463768115942,217.391304347826,0.000938464366325341,1.94086304471178e-05,0.00148915323123666,8.27307350687031e-05,8.27307350687031e-05,0.000248192205206109,"2020-W18","2020-04-27","CY","Cyprus",29,7,0.570842071974052,NA,"2020-04-27",0.0132113821138211,0,0,0,0.00706165117978533,0.00629625667745132,0.00782704568211934,2.22044604925031e-16,-1.51696822387297e-14,1.56137714485798e-14,3.92037451315736e+32,-2.2410107978166e+34,2.31941828807975e+34,3.95046642598799e+39,-2.17442776273914e+41,2.2534370912589e+41
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-28,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,837,15,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,15,0,7.57142857142857,0.428571428571429,10,-1,0.428571428571428,0,875899,"CY","CYP","Europe","Cyprus","2020-04-28",837,15,7.571,15,0,0.429,955.59,17.125,8.644,17.125,0,0.489,0.69,6,6.85,26,29.684,NA,NA,NA,NA,2999,53110,60.635,3.424,2305,2.632,0.003,304.5,"tests performed",NA,NA,NA,NA,NA,94.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","CY",875899,15,0,837,15,1363.13853149282,1197.42348820074,1551.78737877647,0,0,0,0.00155627364741006,0.00136707941006982,0.00177165104512789,0,0,0,"2020/04/28","CY",875899,15,0,837,17,1304.34782608696,0,72.463768115942,217.391304347826,0.000955589628484563,1.94086304471178e-05,0.00148915323123666,0,8.27307350687031e-05,0.000248192205206109,"2020-W18","2020-04-28","CY","Cyprus",26,6,0.570842071974052,NA,"2020-04-28",0.0132113821138211,0,0,0,0.00706167828566377,0.0062962904458728,0.00782706612545474,2.22044604925031e-16,-1.50490872764222e-14,1.54931764862723e-14,2.55854464433033e+32,-1.45459845760208e+34,1.50576935048869e+34,2.37413017767725e+39,-1.29966932894114e+41,1.34715193249469e+41
